longitude,latitude,altitude,timestamp,id
11.000050076880223,46.0075566588903,935.0771198306743,2008-02-10 16:03:10,input
10.999268899017267,46.00875270000302,933.6400040342146,2008-02-10 20:03:09,input
10.997081299574784,46.00786260000207,931.8699991184003,2008-02-11 00:01:24,input
10.99836860012537,46.00755079997724,919.4699914811667,2008-02-11 04:01:52,input
10.999781800032995,46.00879809998528,916.2599945949487,2008-02-11 08:03:03,input
10.999513199691751,46.00899259999346,934.2999925721272,2008-02-11 12:03:10,input
10.99917670071509,46.00935369997027,927.5199914688628,2008-02-11 16:03:11,input
10.998205599264754,46.0113543000474,922.7000095262688,2008-02-11 20:01:53,input
10.998101399083824,46.01141580011814,921.6599924986442,2008-02-12 00:02:41,input
10.998121500851497,46.011046299883766,875.1400080677239,2008-02-12 04:02:23,input
10.999174100224437,46.010346799987886,884.8800030415151,2008-02-12 08:02:50,input
10.999300099889695,46.00998810001806,884.4499963604098,2008-02-12 12:02:04,input
10.999056799789726,46.011092200075616,902.180002551062,2008-02-12 16:00:53,input
10.998351399773018,46.010746599869165,882.2800165018162,2008-02-12 20:01:49,input
10.999304999946336,46.01078170006289,867.3999998665543,2008-02-13 00:02:23,input
10.99899659981034,46.01117620012025,870.9299991187409,2008-02-13 04:01:24,input
10.999367000458303,46.01053269998769,863.5399876689572,2008-02-13 08:02:53,input
10.999442000915833,46.009793499967955,863.6399814046521,2008-02-13 12:03:05,input
10.99783330028369,46.00950330000598,862.8200103602095,2008-02-13 16:02:51,input
10.997909599732692,46.010181199972216,844.2699957722066,2008-02-13 20:02:19,input
10.997256798839855,46.01145049987776,844.2800063516486,2008-02-14 00:01:41,input
10.996641799100447,46.011330900095864,836.2499901699281,2008-02-14 04:02:11,input
10.998737799582377,46.011420999900146,836.3199895202052,2008-02-14 08:02:41,input
10.999033300081035,46.00928040001506,835.2999936514647,2008-02-14 12:03:07,input
11.001857199713848,46.00912180000311,834.2600139767485,2008-02-14 16:01:46,input
11.00145419889376,46.009255300016946,945.0299890292413,2008-02-14 20:01:47,input
11.001417501130772,46.00946429997575,944.8300015578516,2008-02-15 00:01:18,input
11.001424898862139,46.00961459997187,957.9000083124397,2008-02-15 04:00:56,input
11.004495799968312,46.00733910001891,956.0799878523239,2008-02-15 08:02:26,input
11.005108600449955,46.00881869999527,1129.4799952434796,2008-02-15 12:02:17,input
11.002703500182179,46.00862869999185,1053.970007747993,2008-02-15 16:02:09,input
10.99773560007554,46.00870840001564,895.3100182915448,2008-02-15 20:01:49,input
10.997679999228131,46.00805090000887,874.129985425517,2008-02-16 00:00:55,input
10.997783101034031,46.00866940000206,878.6400129344929,2008-02-16 04:00:54,input
10.998851599260146,46.010899499889504,876.999996139791,2008-02-16 08:02:22,input
10.996112349735808,46.01125287405913,876.7291128483234,2008-02-16 12:03:10,input
10.993391301138338,46.01160389997449,876.4599851435489,2008-02-16 16:02:22,input
10.992319500264017,46.01106190002907,696.9500131193919,2008-02-16 20:00:50,input
10.992638798888324,46.01103740001606,699.5800313974166,2008-02-17 00:01:12,input
10.993003700138022,46.01062850005001,760.1299923279221,2008-02-17 04:01:12,input
10.994053500911571,46.01009309994063,730.0200370118288,2008-02-17 08:01:17,input
10.993683699605233,46.01072669991949,750.9800238946746,2008-02-17 12:01:47,input
10.993696401133834,46.01063179996803,740.3200267878376,2008-02-17 16:01:49,input
10.996252500383473,46.01089550007768,798.200001828367,2008-02-17 20:01:23,input
10.996016399906132,46.010558600054736,796.8300092082404,2008-02-18 00:02:26,input
10.996293799786143,46.01030110001308,796.6600161222684,2008-02-18 04:00:56,input
10.99830770049614,46.01014760000765,800.6199847026519,2008-02-18 08:01:21,input
10.998587001216956,46.009387800011226,884.9300185858167,2008-02-18 12:00:53,input
10.997761100933257,46.01029709993484,874.9300100168923,2008-02-18 16:01:11,input
10.9979035009928,46.01112960003459,828.6700018281969,2008-02-18 20:01:42,input
10.996499000315723,46.010531399975584,826.1499878653088,2008-02-19 00:02:51,input
10.996495499558778,46.01048030000172,799.6600149576549,2008-02-19 04:00:53,input
10.997187601212964,46.01033719995995,801.1199907340343,2008-02-19 08:02:21,input
10.996441200210548,46.010740300025674,807.8999918372987,2008-02-19 12:02:19,input
10.996678000337738,46.012116900018675,785.2699937743333,2008-02-19 16:01:53,input
10.99671329880103,46.01078430008711,785.1199844943369,2008-02-19 20:02:21,input
10.99644969882465,46.01052919998583,801.3699937497256,2008-02-20 00:01:20,input
10.996472200466531,46.010565900051006,800.2099991804306,2008-02-20 04:00:41,input
10.998502398754884,46.010168499976885,796.9899917147704,2008-02-20 08:03:05,input
10.999023499967754,46.00884280000712,896.169994300847,2008-02-20 12:00:55,input
10.99946130021773,46.010227199939564,894.9299898018328,2008-02-20 16:02:35,input
10.999245499616798,46.01124319996554,894.3200168082218,2008-02-20 20:02:29,input
10.998229898931513,46.01123209997487,887.1599872152455,2008-02-21 00:01:43,input
10.999209200578992,46.01080699987842,879.9700005897599,2008-02-21 04:00:56,input
10.999008401072649,46.009156300011924,880.5999947422548,2008-02-21 08:01:54,input
11.000471100580082,46.007576000017266,945.949991162287,2008-02-21 12:02:59,input
11.001043700034085,46.00970690003232,938.2599985054189,2008-02-21 16:02:26,input
10.997820500954573,46.01020409998058,837.6400039489387,2008-02-21 20:00:50,input
10.997767400289595,46.01025269997214,843.5500184634589,2008-02-22 00:00:53,input
10.996698099597705,46.00900060001674,837.5400102132438,2008-02-22 04:01:12,input
10.999463900708383,46.008359399999115,836.8499899370054,2008-02-22 08:02:59,input
10.999713700781134,46.00997040005814,848.8300014725756,2008-02-22 12:01:35,input
10.999026000150185,46.00906780001248,867.8600009330771,2008-02-22 16:01:11,input
10.997901700460217,46.00797930000032,844.2900169310906,2008-02-22 20:01:48,input
10.99692460057821,46.00798769999146,847.5499920087019,2008-02-23 00:03:01,input
10.996792800590018,46.00887439999917,844.1299970716522,2008-02-23 04:02:12,input
10.999135499112937,46.008205100008006,886.7699854989999,2008-02-23 08:02:40,input
11.000900515062707,46.008269693302296,951.5787756297223,2008-02-23 12:03:04,input
11.00265769944805,46.00833400000013,1016.0999857189377,2008-02-23 16:02:24,input
11.00327330103679,46.0078126999984,1017.8399962493343,2008-02-23 20:01:53,input
11.000609500849276,46.006936900064034,1011.7599886488422,2008-02-24 00:02:12,input
11.00127830090351,46.00728540002083,1007.7200101387394,2008-02-24 04:01:11,input
11.002557000024067,46.00727840001711,1012.6399858170282,2008-02-24 08:01:26,input
10.99983890048832,46.008867600012685,1004.699990144469,2008-02-24 12:02:20,input
10.999170699775714,46.00924020001463,1000.859999105756,2008-02-24 16:01:12,input
10.997668300781749,46.008683999994595,863.1700071115956,2008-02-24 20:00:50,input
10.997617599990981,46.008857599983585,882.0700184509847,2008-02-25 00:00:43,input
10.997736999375237,46.008732499994196,874.6500126157835,2008-02-25 04:00:55,input
10.999457200119158,46.0089803000326,874.4599983709275,2008-02-25 08:01:25,input
10.998920887164436,46.00926711162405,873.7359495951679,2008-02-25 12:03:09,input
10.998390600226143,46.009550699960755,873.0200064005236,2008-02-25 16:02:10,input
10.999071299343203,46.009870200016316,851.2400111203268,2008-02-25 20:02:18,input
10.998957299048993,46.00908800002131,864.3000072954729,2008-02-26 00:01:41,input
10.997797500279287,46.00882789998874,881.0800169676617,2008-02-26 04:00:44,input
10.999248401032117,46.01011080003377,875.4499998542504,2008-02-26 08:02:42,input
10.99629519908584,46.010475199995206,793.2600049911943,2008-02-26 12:02:20,input
10.996769100264885,46.00994249995197,792.0600054570397,2008-02-26 16:02:22,input
10.99846790024966,46.01008589998629,860.0600039610723,2008-02-26 20:02:12,input
10.999567000006577,46.00917160003147,916.4800032252223,2008-02-27 00:01:48,input
10.998707100251059,46.009196700029584,884.5899950609643,2008-02-27 04:01:17,input
11.000499899070595,46.00776810001847,883.629987963059,2008-02-27 08:03:04,label
11.001716800803335,46.00793509998826,883.7699866636134,2008-02-27 12:01:53,label
11.000831798915282,46.007531093783854,917.3744933218543,2008-02-27 16:03:05,label
10.9999522989332,46.00712959998373,950.7700104577893,2008-02-27 20:02:47,label
11.001572499902988,46.008073499991376,952.32000674333,2008-02-28 00:01:48,label
11.001506000567266,46.00793329999967,974.3200106538004,2008-02-28 04:01:54,label
